ride_id,rideable_type,start_time,started_at,ended_at,start_station_name,end_station_name,member_casual,date,month,season
897138CB082B6B02,classic_bike,2022-04-18 17:16:08,2022-04-18 17:16:08,2022-04-18 17:21:06,Washington St,Columbus Dr at Exchange Pl,member,2022-04-18,4,Spring
55E41BD487177DEC,classic_bike,2022-04-10 09:55:15,2022-04-10 09:55:15,2022-04-10 10:20:13,Warren St,Bloomfield St & 15 St,member,2022-04-10,4,Spring
128BA8AB589CA05C,classic_bike,2022-04-23 09:00:04,2022-04-23 09:00:04,2022-04-23 09:19:10,Hoboken Ave at Monmouth St,Columbus Dr at Exchange Pl,casual,2022-04-23,4,Spring
F7B789DC295214F4,classic_bike,2022-04-15 17:14:25,2022-04-15 17:14:25,2022-04-15 17:24:31,Grove St PATH,Columbus Dr at Exchange Pl,casual,2022-04-15,4,Spring
508769E0C41D2541,electric_bike,2022-04-21 11:14:45,2022-04-21 11:14:45,2022-04-21 11:17:59,Grove St PATH,Columbus Dr at Exchange Pl,casual,2022-04-21,4,Spring
943E5CAC81C5BBD7,electric_bike,2022-04-25 10:07:41,2022-04-25 10:07:41,2022-04-25 10:19:06,Hilltop,Columbus Dr at Exchange Pl,casual,2022-04-25,4,Spring
D1737958A38C1EE3,classic_bike,2022-04-23 13:42:05,2022-04-23 13:42:05,2022-04-23 13:44:50,Grand St,Columbus Dr at Exchange Pl,member,2022-04-23,4,Spring
53397059BF7D7DC1,classic_bike,2022-04-30 17:37:21,2022-04-30 17:37:21,2022-04-30 18:05:39,9 St HBLR - Jackson St & 8 St,Columbus Dr at Exchange Pl,member,2022-04-30,4,Spring
72925D8BAA454D7E,classic_bike,2022-04-14 07:01:30,2022-04-14 07:01:30,2022-04-14 07:06:33,Washington St,Columbus Dr at Exchange Pl,member,2022-04-14,4,Spring
CA3006913489F626,classic_bike,2022-04-24 12:17:34,2022-04-24 12:17:34,2022-04-24 12:25:20,JC Medical Center,Columbus Dr at Exchange Pl,member,2022-04-24,4,Spring
6888E7740C54B242,classic_bike,2022-04-29 14:26:56,2022-04-29 14:26:56,2022-04-29 14:31:39,Warren St,Columbus Dr at Exchange Pl,member,2022-04-29,4,Spring
F7B6DE17D9EA209E,classic_bike,2022-04-27 18:37:49,2022-04-27 18:37:49,2022-04-27 18:50:29,Newport Pkwy,Columbus Dr at Exchange Pl,member,2022-04-27,4,Spring
8111B6974F66B181,classic_bike,2022-04-05 08:45:51,2022-04-05 08:45:51,2022-04-05 09:05:23,Christ Hospital,Columbus Dr at Exchange Pl,member,2022-04-05,4,Spring
E95B38B364B911AE,classic_bike,2022-04-08 07:30:59,2022-04-08 07:30:59,2022-04-08 07:41:42,Liberty Light Rail,Columbus Dr at Exchange Pl,member,2022-04-08,4,Spring
B5B25CF2F2964ED3,classic_bike,2022-04-12 17:41:34,2022-04-12 17:41:34,2022-04-12 17:43:54,Harborside,Columbus Dr at Exchange Pl,member,2022-04-12,4,Spring
B65B8AF7250060D3,classic_bike,2022-04-21 08:42:10,2022-04-21 08:42:10,2022-04-21 08:47:51,Washington St,Columbus Dr at Exchange Pl,member,2022-04-21,4,Spring
CCFC93BFC845F706,classic_bike,2022-04-03 13:50:42,2022-04-03 13:50:42,2022-04-03 13:52:20,Harborside,Columbus Dr at Exchange Pl,member,2022-04-03,4,Spring
312556372ADEF35B,classic_bike,2022-04-21 07:32:42,2022-04-21 07:32:42,2022-04-21 07:34:33,Harborside,Columbus Dr at Exchange Pl,member,2022-04-21,4,Spring
395ADC5A99C9B1F1,classic_bike,2022-04-28 06:54:47,2022-04-28 06:54:47,2022-04-28 06:56:11,Harborside,Columbus Dr at Exchange Pl,member,2022-04-28,4,Spring
C52BE174FD80A15F,classic_bike,2022-04-01 09:07:12,2022-04-01 09:07:12,2022-04-01 09:14:38,Brunswick & 6th,Columbus Dr at Exchange Pl,member,2022-04-01,4,Spring
E58C01B0E74D6625,classic_bike,2022-04-25 09:18:28,2022-04-25 09:18:28,2022-04-25 09:27:41,Brunswick & 6th,Columbus Dr at Exchange Pl,member,2022-04-25,4,Spring
F632D8CDBA68209D,classic_bike,2022-04-04 18:13:20,2022-04-04 18:13:20,2022-04-04 18:20:47,Washington St,Columbus Dr at Exchange Pl,member,2022-04-04,4,Spring
9BE3C863E67A17F5,classic_bike,2022-04-08 12:55:40,2022-04-08 12:55:40,2022-04-08 13:01:56,Washington St,Columbus Dr at Exchange Pl,member,2022-04-08,4,Spring
8BB08B0D87950A80,classic_bike,2022-04-22 08:48:13,2022-04-22 08:48:13,2022-04-22 08:52:53,Washington St,Columbus Dr at Exchange Pl,member,2022-04-22,4,Spring
F7803A826EA08D8F,classic_bike,2022-04-29 19:49:56,2022-04-29 19:49:56,2022-04-29 20:04:15,Grove St PATH,Columbus Dr at Exchange Pl,member,2022-04-29,4,Spring
A9B4B1AD09A8FF17,classic_bike,2022-04-23 06:53:58,2022-04-23 06:53:58,2022-04-23 06:58:00,Essex Light Rail,Columbus Dr at Exchange Pl,casual,2022-04-23,4,Spring
E4C35C7A24612209,classic_bike,2022-04-29 10:08:36,2022-04-29 10:08:36,2022-04-29 10:12:05,Warren St,Columbus Dr at Exchange Pl,member,2022-04-29,4,Spring
642C61262FC9E022,classic_bike,2022-04-26 08:37:51,2022-04-26 08:37:51,2022-04-26 08:41:11,Warren St,Columbus Dr at Exchange Pl,member,2022-04-26,4,Spring
14BB6B9AB3A1C9C9,classic_bike,2022-04-27 15:37:55,2022-04-27 15:37:55,2022-04-27 15:47:02,Newport Pkwy,Columbus Dr at Exchange Pl,member,2022-04-27,4,Spring
5DC710A992FED165,classic_bike,2022-04-18 07:57:07,2022-04-18 07:57:07,2022-04-18 08:01:02,Warren St,Columbus Dr at Exchange Pl,member,2022-04-18,4,Spring
D72CB7C916E1C187,electric_bike,2022-04-30 17:03:41,2022-04-30 17:03:41,2022-04-30 17:08:38,Newport PATH,Columbus Dr at Exchange Pl,member,2022-04-30,4,Spring
C9C1FCCA3D274459,classic_bike,2022-04-25 17:31:41,2022-04-25 17:31:41,2022-04-25 17:45:49,Montgomery St,Columbus Dr at Exchange Pl,member,2022-04-25,4,Spring
1E9CC17FEA12DA4D,classic_bike,2022-04-29 08:35:52,2022-04-29 08:35:52,2022-04-29 08:39:42,Warren St,Columbus Dr at Exchange Pl,member,2022-04-29,4,Spring
0226759E4A2D7E3A,electric_bike,2022-04-27 09:50:51,2022-04-27 09:50:51,2022-04-27 09:59:34,Hamilton Park,Columbus Dr at Exchange Pl,member,2022-04-27,4,Spring
1984C0E5E203DDF1,electric_bike,2022-04-20 20:18:47,2022-04-20 20:18:47,2022-04-20 21:40:27,Union St,Columbus Dr at Exchange Pl,casual,2022-04-20,4,Spring
D722DE79DDB5710C,classic_bike,2022-04-22 22:58:09,2022-04-22 22:58:09,2022-04-22 23:01:24,Grand St,Columbus Dr at Exchange Pl,member,2022-04-22,4,Spring
BF3D6DFDC099F0D0,classic_bike,2022-04-14 08:32:15,2022-04-14 08:32:15,2022-04-14 08:39:33,Hamilton Park,Columbus Dr at Exchange Pl,member,2022-04-14,4,Spring
D4790C5EEF458CB4,electric_bike,2022-04-25 19:21:50,2022-04-25 19:21:50,2022-04-25 19:31:22,Liberty Light Rail,Columbus Dr at Exchange Pl,member,2022-04-25,4,Spring
E6EE7DA9032DA1FC,electric_bike,2022-04-25 09:13:05,2022-04-25 09:13:05,2022-04-25 09:23:57,Hamilton Park,Columbus Dr at Exchange Pl,member,2022-04-25,4,Spring
F9970CD46901BB14,electric_bike,2022-04-08 18:09:00,2022-04-08 18:09:00,2022-04-08 18:12:50,Morris Canal,Columbus Dr at Exchange Pl,member,2022-04-08,4,Spring
2CEE16FE7B7E80B9,classic_bike,2022-04-05 06:57:15,2022-04-05 06:57:15,2022-04-05 07:01:31,Morris Canal,Columbus Dr at Exchange Pl,member,2022-04-05,4,Spring
8F81DC492A5A34C7,electric_bike,2022-04-11 20:35:53,2022-04-11 20:35:53,2022-04-11 20:46:25,Southwest Park - Jackson St & Observer Hwy,Bloomfield St & 15 St,casual,2022-04-11,4,Spring
DD96F6C5CA971B54,classic_bike,2022-04-01 17:34:52,2022-04-01 17:34:52,2022-04-01 17:36:28,Harborside,Columbus Dr at Exchange Pl,member,2022-04-01,4,Spring
02C973C9671B2B8F,classic_bike,2022-04-27 08:51:09,2022-04-27 08:51:09,2022-04-27 08:52:54,Harborside,Columbus Dr at Exchange Pl,member,2022-04-27,4,Spring
6BA316A381FFB143,classic_bike,2022-04-13 23:04:13,2022-04-13 23:04:13,2022-04-13 23:11:28,Manila & 1st,Columbus Dr at Exchange Pl,casual,2022-04-13,4,Spring
52B1B2510AE23E63,classic_bike,2022-04-22 08:58:34,2022-04-22 08:58:34,2022-04-22 09:06:08,Hamilton Park,Columbus Dr at Exchange Pl,casual,2022-04-22,4,Spring
50F68B4245B51804,classic_bike,2022-04-03 19:34:31,2022-04-03 19:34:31,2022-04-03 19:42:16,Newport Pkwy,Columbus Dr at Exchange Pl,member,2022-04-03,4,Spring
E3A91EEC51FA1066,classic_bike,2022-04-30 12:30:42,2022-04-30 12:30:42,2022-04-30 13:07:27,8 St & Washington St,Columbus Dr at Exchange Pl,member,2022-04-30,4,Spring
CE4FDC55141D7793,classic_bike,2022-04-24 11:38:07,2022-04-24 11:38:07,2022-04-24 12:10:03,11 St & Washington St,Columbus Dr at Exchange Pl,casual,2022-04-24,4,Spring
9F51479F116E34B7,classic_bike,2022-04-04 07:39:32,2022-04-04 07:39:32,2022-04-04 07:43:22,Essex Light Rail,Columbus Dr at Exchange Pl,member,2022-04-04,4,Spring
E2A7C72820723B1A,classic_bike,2022-04-19 13:26:02,2022-04-19 13:26:02,2022-04-19 13:30:18,Grove St PATH,Columbus Dr at Exchange Pl,member,2022-04-19,4,Spring
1AEF61FFA5FAFB89,classic_bike,2022-04-20 07:44:37,2022-04-20 07:44:37,2022-04-20 07:46:27,Harborside,Columbus Dr at Exchange Pl,member,2022-04-20,4,Spring
3FE46626354FE10C,electric_bike,2022-04-22 11:30:25,2022-04-22 11:30:25,2022-04-22 11:37:06,Hamilton Park,Columbus Dr at Exchange Pl,member,2022-04-22,4,Spring
6A840C7643C4FE57,electric_bike,2022-04-20 20:26:48,2022-04-20 20:26:48,2022-04-20 21:40:41,Union St,Columbus Dr at Exchange Pl,casual,2022-04-20,4,Spring
EC409DBEE9F127E9,classic_bike,2022-04-04 11:07:47,2022-04-04 11:07:47,2022-04-04 11:19:45,Monmouth and 6th,Columbus Dr at Exchange Pl,member,2022-04-04,4,Spring
6E1E17536E03E884,classic_bike,2022-04-05 08:29:53,2022-04-05 08:29:53,2022-04-05 08:33:13,Essex Light Rail,Columbus Dr at Exchange Pl,member,2022-04-05,4,Spring
8709090EF48C77E1,classic_bike,2022-04-02 11:03:34,2022-04-02 11:03:34,2022-04-02 11:23:45,Lafayette Park,Columbus Dr at Exchange Pl,casual,2022-04-02,4,Spring
02A1E6555E969EC1,classic_bike,2022-04-28 19:05:41,2022-04-28 19:05:41,2022-04-28 19:48:22,14 St Ferry - 14 St & Shipyard Ln,Columbus Dr at Exchange Pl,casual,2022-04-28,4,Spring
20E494CF60C2C052,electric_bike,2022-04-30 21:21:37,2022-04-30 21:21:37,2022-04-30 21:24:39,Mama Johnson Field - 4 St & Jackson St,Mama Johnson Field - 4 St & Jackson St,member,2022-04-30,4,Spring
59E64282CFE61A9D,electric_bike,2022-04-17 17:44:32,2022-04-17 17:44:32,2022-04-17 17:46:30,7 St & Monroe St,Mama Johnson Field - 4 St & Jackson St,casual,2022-04-17,4,Spring
A43256FD6949A726,classic_bike,2022-04-12 23:22:48,2022-04-12 23:22:48,2022-04-12 23:29:00,11 St & Washington St,Mama Johnson Field - 4 St & Jackson St,member,2022-04-12,4,Spring
20E99897B5BBB203,electric_bike,2022-04-11 18:53:29,2022-04-11 18:53:29,2022-04-11 18:58:41,Madison St & 10 St,Mama Johnson Field - 4 St & Jackson St,casual,2022-04-11,4,Spring
7E9D8775B57A4C60,classic_bike,2022-04-29 20:06:07,2022-04-29 20:06:07,2022-04-29 20:14:49,Newport PATH,Columbus Dr at Exchange Pl,member,2022-04-29,4,Spring
BEAD090A144B6577,classic_bike,2022-04-20 20:28:50,2022-04-20 20:28:50,2022-04-20 20:33:30,Harborside,Paulus Hook,member,2022-04-20,4,Spring
7445721DA48582E2,classic_bike,2022-04-28 08:36:55,2022-04-28 08:36:55,2022-04-28 08:39:51,Harborside,Paulus Hook,member,2022-04-28,4,Spring
83CDF52FCF1012C0,classic_bike,2022-04-02 11:04:04,2022-04-02 11:04:04,2022-04-02 11:07:35,Harborside,Paulus Hook,member,2022-04-02,4,Spring
80D538304BE9F087,classic_bike,2022-04-29 07:46:32,2022-04-29 07:46:32,2022-04-29 07:49:28,Harborside,Paulus Hook,member,2022-04-29,4,Spring
1585287752B37D13,classic_bike,2022-04-12 07:03:02,2022-04-12 07:03:02,2022-04-12 07:16:09,Hamilton Park,Paulus Hook,member,2022-04-12,4,Spring
6DA514C6F8650DEA,classic_bike,2022-04-17 09:50:09,2022-04-17 09:50:09,2022-04-17 09:59:30,Washington St,Paulus Hook,member,2022-04-17,4,Spring
67F8E785533D294C,classic_bike,2022-04-27 10:15:37,2022-04-27 10:15:37,2022-04-27 10:22:30,Marin Light Rail,Paulus Hook,member,2022-04-27,4,Spring
19DD102294EB5107,classic_bike,2022-04-10 10:55:33,2022-04-10 10:55:33,2022-04-10 12:07:47,Marin Light Rail,Paulus Hook,member,2022-04-10,4,Spring
E19D98958FD0C752,classic_bike,2022-04-25 16:41:17,2022-04-25 16:41:17,2022-04-25 16:44:22,Harborside,Paulus Hook,member,2022-04-25,4,Spring
0BAF8DD7642C4710,classic_bike,2022-04-24 14:52:41,2022-04-24 14:52:41,2022-04-24 15:10:53,Marin Light Rail,Paulus Hook,member,2022-04-24,4,Spring
EFBE177702CC9009,electric_bike,2022-04-10 17:29:57,2022-04-10 17:29:57,2022-04-10 17:33:07,Marin Light Rail,Paulus Hook,member,2022-04-10,4,Spring
D91C3CD80FAF50F8,classic_bike,2022-04-26 07:29:09,2022-04-26 07:29:09,2022-04-26 07:39:19,Liberty Light Rail,Paulus Hook,member,2022-04-26,4,Spring
E814ED00E4164E0A,classic_bike,2022-04-22 11:58:16,2022-04-22 11:58:16,2022-04-22 12:02:35,Marin Light Rail,Paulus Hook,member,2022-04-22,4,Spring
68A2E6492DCCBAEE,electric_bike,2022-04-26 08:17:36,2022-04-26 08:17:36,2022-04-26 08:20:03,Marin Light Rail,Paulus Hook,member,2022-04-26,4,Spring
9BA2AC2056A500E3,electric_bike,2022-04-25 06:37:42,2022-04-25 06:37:42,2022-04-25 06:40:02,Morris Canal,Paulus Hook,member,2022-04-25,4,Spring
B938E48BCB4C45B6,classic_bike,2022-04-01 22:26:24,2022-04-01 22:26:24,2022-04-01 22:28:56,Harborside,Paulus Hook,member,2022-04-01,4,Spring
E7DE82B7554CF5C9,electric_bike,2022-04-14 13:52:58,2022-04-14 13:52:58,2022-04-14 14:19:43,Washington St,Paulus Hook,member,2022-04-14,4,Spring
D27844E12AE56E21,classic_bike,2022-04-09 16:12:55,2022-04-09 16:12:55,2022-04-09 16:27:10,Paulus Hook,Paulus Hook,member,2022-04-09,4,Spring
B783E32B7D0E3A78,classic_bike,2022-04-20 15:28:19,2022-04-20 15:28:19,2022-04-20 15:56:12,Paulus Hook,Paulus Hook,casual,2022-04-20,4,Spring
1C612C9B1B34A474,classic_bike,2022-04-05 08:16:57,2022-04-05 08:16:57,2022-04-05 08:42:57,14 St Ferry - 14 St & Shipyard Ln,Paulus Hook,member,2022-04-05,4,Spring
17289D3D298D9C16,classic_bike,2022-04-06 16:09:11,2022-04-06 16:09:11,2022-04-06 16:17:30,Newport Pkwy,Columbus Dr at Exchange Pl,member,2022-04-06,4,Spring
574238507BAF983E,classic_bike,2022-04-02 13:36:31,2022-04-02 13:36:31,2022-04-02 14:02:05,Hudson St & 4 St,Paulus Hook,member,2022-04-02,4,Spring
34A5411E6E1B36B3,classic_bike,2022-04-11 18:27:24,2022-04-11 18:27:24,2022-04-11 18:32:52,Washington St,Paulus Hook,member,2022-04-11,4,Spring
20E87C925BBB1A6D,classic_bike,2022-04-26 21:41:08,2022-04-26 21:41:08,2022-04-26 22:07:22,City Hall - Washington St & 1 St,Paulus Hook,member,2022-04-26,4,Spring
701922E6C8B5C132,classic_bike,2022-04-01 11:53:24,2022-04-01 11:53:24,2022-04-01 11:56:53,Morris Canal,Paulus Hook,member,2022-04-01,4,Spring
9006575BFC0D905A,electric_bike,2022-04-11 07:11:10,2022-04-11 07:11:10,2022-04-11 07:13:06,Morris Canal,Paulus Hook,member,2022-04-11,4,Spring
CFAF97B1B33D12CF,classic_bike,2022-04-30 14:25:25,2022-04-30 14:25:25,2022-04-30 14:29:21,Morris Canal,Paulus Hook,member,2022-04-30,4,Spring
90D337C3439D0A3B,electric_bike,2022-04-22 13:57:22,2022-04-22 13:57:22,2022-04-22 14:56:36,11 St & Washington St,Paulus Hook,casual,2022-04-22,4,Spring
86405074222A08AD,classic_bike,2022-04-11 18:07:50,2022-04-11 18:07:50,2022-04-11 18:14:47,Essex Light Rail,Paulus Hook,casual,2022-04-11,4,Spring
451EE0ECC02235E9,electric_bike,2022-04-30 11:36:45,2022-04-30 11:36:45,2022-04-30 11:50:01,Warren St,Paulus Hook,member,2022-04-30,4,Spring
84DF0F2204C2F28F,classic_bike,2022-04-12 17:33:10,2022-04-12 17:33:10,2022-04-12 17:38:49,Warren St,Paulus Hook,casual,2022-04-12,4,Spring
57F6D9D88B3B2CA5,electric_bike,2022-04-23 17:34:36,2022-04-23 17:34:36,2022-04-23 17:50:52,Hoboken Terminal - Hudson St & Hudson Pl,Paulus Hook,member,2022-04-23,4,Spring
5DD4269857548DD0,classic_bike,2022-04-17 08:27:07,2022-04-17 08:27:07,2022-04-17 10:20:36,Columbus Dr at Exchange Pl,Paulus Hook,casual,2022-04-17,4,Spring
AF6F6211D2B30651,classic_bike,2022-04-23 07:56:34,2022-04-23 07:56:34,2022-04-23 09:10:44,Columbus Dr at Exchange Pl,Paulus Hook,member,2022-04-23,4,Spring
710A592008A36BCA,classic_bike,2022-04-30 13:08:10,2022-04-30 13:08:10,2022-04-30 13:47:21,Columbus Dr at Exchange Pl,Paulus Hook,member,2022-04-30,4,Spring
4C5B5C373B4A8167,classic_bike,2022-04-21 08:30:17,2022-04-21 08:30:17,2022-04-21 08:41:37,Grove St PATH,Paulus Hook,member,2022-04-21,4,Spring
D9B29EC139A9307E,docked_bike,2022-04-21 09:14:08,2022-04-21 09:14:08,2022-04-21 09:23:34,JC Medical Center,Paulus Hook,casual,2022-04-21,4,Spring
C1FB04CA8473234E,classic_bike,2022-04-11 12:41:19,2022-04-11 12:41:19,2022-04-11 12:50:37,Liberty Light Rail,Paulus Hook,member,2022-04-11,4,Spring
68F2DFC764764CDF,electric_bike,2022-04-17 16:01:40,2022-04-17 16:01:40,2022-04-17 16:08:07,JC Medical Center,Paulus Hook,casual,2022-04-17,4,Spring
379BB4B69F106EE1,classic_bike,2022-04-14 13:48:43,2022-04-14 13:48:43,2022-04-14 14:15:43,Columbus Dr at Exchange Pl,Paulus Hook,casual,2022-04-14,4,Spring
C4F681C031D6C12E,electric_bike,2022-04-26 12:36:46,2022-04-26 12:36:46,2022-04-26 12:38:22,Essex Light Rail,Paulus Hook,member,2022-04-26,4,Spring
346A552EF8A91EC0,classic_bike,2022-04-30 23:04:48,2022-04-30 23:04:48,2022-04-30 23:14:19,Washington St,Paulus Hook,member,2022-04-30,4,Spring
940AFD646B1D0512,electric_bike,2022-04-22 13:57:36,2022-04-22 13:57:36,2022-04-22 14:58:45,11 St & Washington St,Paulus Hook,casual,2022-04-22,4,Spring
DEF18AB1B610D42B,classic_bike,2022-04-15 17:00:28,2022-04-15 17:00:28,2022-04-15 17:41:51,Newport Pkwy,Paulus Hook,member,2022-04-15,4,Spring
D12EB0902CF3C9E7,classic_bike,2022-04-23 11:58:19,2022-04-23 11:58:19,2022-04-23 12:05:33,Van Vorst Park,Paulus Hook,member,2022-04-23,4,Spring
079CA0E16338DDBE,docked_bike,2022-04-23 18:29:53,2022-04-23 18:29:53,2022-04-23 18:57:03,City Hall - Washington St & 1 St,Paulus Hook,casual,2022-04-23,4,Spring
780B119361F3DFBA,classic_bike,2022-04-23 14:34:29,2022-04-23 14:34:29,2022-04-23 15:10:56,11 St & Washington St,Paulus Hook,casual,2022-04-23,4,Spring
99596B595431F85D,electric_bike,2022-04-21 09:15:35,2022-04-21 09:15:35,2022-04-21 09:18:06,Marin Light Rail,Paulus Hook,member,2022-04-21,4,Spring
F0DA55FC1C048CD6,electric_bike,2022-04-23 09:50:52,2022-04-23 09:50:52,2022-04-23 09:57:44,Newport Pkwy,Jersey & 6th St,member,2022-04-23,4,Spring
815707CC857927CB,electric_bike,2022-04-28 20:22:46,2022-04-28 20:22:46,2022-04-28 20:27:44,Newport Pkwy,Jersey & 6th St,member,2022-04-28,4,Spring
E6A2CDD05994FB46,classic_bike,2022-04-25 13:20:13,2022-04-25 13:20:13,2022-04-25 13:30:28,Dixon Mills,Paulus Hook,member,2022-04-25,4,Spring
F59B814A451CFA15,classic_bike,2022-04-17 02:47:21,2022-04-17 02:47:21,2022-04-17 02:50:56,Manila & 1st,Jersey & 6th St,member,2022-04-17,4,Spring
EC9D18BFD1021CC3,classic_bike,2022-04-04 20:47:39,2022-04-04 20:47:39,2022-04-04 20:50:56,Grove St PATH,Jersey & 6th St,member,2022-04-04,4,Spring
B23CCC38444FEE24,classic_bike,2022-04-17 14:04:56,2022-04-17 14:04:56,2022-04-17 14:08:24,Grove St PATH,Jersey & 6th St,member,2022-04-17,4,Spring
2DC1D0AF6A6822D2,classic_bike,2022-04-14 19:17:30,2022-04-14 19:17:30,2022-04-14 19:20:48,Grove St PATH,Jersey & 6th St,member,2022-04-14,4,Spring
FD5D341D2B0986CB,classic_bike,2022-04-10 14:05:18,2022-04-10 14:05:18,2022-04-10 14:09:10,Grove St PATH,Jersey & 6th St,member,2022-04-10,4,Spring
1F7A2C0E07C4C2F2,classic_bike,2022-04-25 22:33:33,2022-04-25 22:33:33,2022-04-25 22:41:44,Newport PATH,Jersey & 6th St,member,2022-04-25,4,Spring
F557666A9FF2B8E6,electric_bike,2022-04-23 09:50:09,2022-04-23 09:50:09,2022-04-23 09:57:34,Newport Pkwy,Jersey & 6th St,casual,2022-04-23,4,Spring
CDBDAC1C61A671E0,classic_bike,2022-04-08 15:14:11,2022-04-08 15:14:11,2022-04-08 15:20:50,Newport PATH,Jersey & 6th St,member,2022-04-08,4,Spring
7AD682F9D197BFE6,classic_bike,2022-04-19 19:26:49,2022-04-19 19:26:49,2022-04-19 19:31:34,Grove St PATH,Jersey & 6th St,member,2022-04-19,4,Spring
4F776CFB715351AC,classic_bike,2022-04-30 09:50:55,2022-04-30 09:50:55,2022-04-30 10:00:07,Hoboken Ave at Monmouth St,7 St & Monroe St,member,2022-04-30,4,Spring
49984E2C19B44969,classic_bike,2022-04-09 13:24:46,2022-04-09 13:24:46,2022-04-09 13:32:55,Hoboken Ave at Monmouth St,7 St & Monroe St,casual,2022-04-09,4,Spring
F643801A21C8348C,classic_bike,2022-04-16 20:14:21,2022-04-16 20:14:21,2022-04-16 20:21:16,Columbus Park - Clinton St & 9 St,7 St & Monroe St,casual,2022-04-16,4,Spring
250C976FA121174B,classic_bike,2022-04-29 16:46:13,2022-04-29 16:46:13,2022-04-29 16:46:45,Mama Johnson Field - 4 St & Jackson St,Mama Johnson Field - 4 St & Jackson St,member,2022-04-29,4,Spring
F3D96999C1FA7B58,electric_bike,2022-04-16 07:53:09,2022-04-16 07:53:09,2022-04-16 07:56:17,Adams St & 2 St,7 St & Monroe St,member,2022-04-16,4,Spring
2DA9D4ACBE748CCA,electric_bike,2022-04-14 07:04:58,2022-04-14 07:04:58,2022-04-14 07:10:04,11 St & Washington St,7 St & Monroe St,member,2022-04-14,4,Spring
165950EFE4C1AC67,classic_bike,2022-04-23 14:56:45,2022-04-23 14:56:45,2022-04-23 15:11:24,Newport PATH,7 St & Monroe St,casual,2022-04-23,4,Spring
545B4743C3A97538,classic_bike,2022-04-23 16:50:53,2022-04-23 16:50:53,2022-04-23 17:04:59,City Hall - Washington St & 1 St,7 St & Monroe St,member,2022-04-23,4,Spring
8290DB04E3FF1539,classic_bike,2022-04-22 22:24:11,2022-04-22 22:24:11,2022-04-22 22:30:29,Grand St & 14 St,7 St & Monroe St,member,2022-04-22,4,Spring
8710DB076249BE91,classic_bike,2022-04-06 17:33:24,2022-04-06 17:33:24,2022-04-06 17:42:17,Grand St & 14 St,7 St & Monroe St,member,2022-04-06,4,Spring
D818992E5112FB1C,classic_bike,2022-04-01 17:53:56,2022-04-01 17:53:56,2022-04-01 18:06:12,Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,member,2022-04-01,4,Spring
1EC35AEC9D26D656,classic_bike,2022-04-13 18:04:57,2022-04-13 18:04:57,2022-04-13 18:10:03,11 St & Washington St,7 St & Monroe St,member,2022-04-13,4,Spring
63404EEBC5CE60BE,electric_bike,2022-04-08 08:03:01,2022-04-08 08:03:01,2022-04-08 08:09:32,Union St,Astor Place,member,2022-04-08,4,Spring
FFA715830A81AA4B,classic_bike,2022-04-23 12:57:53,2022-04-23 12:57:53,2022-04-23 13:02:21,7 St & Monroe St,Adams St & 2 St,casual,2022-04-23,4,Spring
CB4BBD9CEFDFC479,classic_bike,2022-04-16 12:10:09,2022-04-16 12:10:09,2022-04-16 12:17:11,7 St & Monroe St,Adams St & 2 St,member,2022-04-16,4,Spring
14AD1F13C32D982D,classic_bike,2022-04-15 11:22:51,2022-04-15 11:22:51,2022-04-15 11:26:17,Adams St & 2 St,Adams St & 2 St,member,2022-04-15,4,Spring
937D2E9706ED182B,electric_bike,2022-04-12 15:38:17,2022-04-12 15:38:17,2022-04-12 15:42:45,Sip Ave,Astor Place,member,2022-04-12,4,Spring
D45ADF5F117E6FCD,classic_bike,2022-04-06 11:57:51,2022-04-06 11:57:51,2022-04-06 12:06:24,Lincoln Park,Astor Place,member,2022-04-06,4,Spring
88C319706B95E043,classic_bike,2022-04-15 11:53:06,2022-04-15 11:53:06,2022-04-15 12:01:20,Lincoln Park,Astor Place,member,2022-04-15,4,Spring
AC4D08DA86FC077D,classic_bike,2022-04-12 18:03:24,2022-04-12 18:03:24,2022-04-12 18:13:58,Grand St & 14 St,Adams St & 2 St,member,2022-04-12,4,Spring
EC9357BEC428219C,electric_bike,2022-04-28 20:30:08,2022-04-28 20:30:08,2022-04-28 20:37:05,14 St Ferry - 14 St & Shipyard Ln,Adams St & 2 St,member,2022-04-28,4,Spring
622F289C1875AAC1,classic_bike,2022-04-24 21:13:09,2022-04-24 21:13:09,2022-04-24 21:29:35,Hoboken Terminal - Hudson St & Hudson Pl,Paulus Hook,casual,2022-04-24,4,Spring
747AE51390E38705,classic_bike,2022-04-09 13:55:09,2022-04-09 13:55:09,2022-04-09 14:02:02,Grand St & 14 St,Adams St & 2 St,casual,2022-04-09,4,Spring
103DB4D1FE354857,classic_bike,2022-04-19 07:08:06,2022-04-19 07:08:06,2022-04-19 07:14:55,Adams St & 11 St,Adams St & 2 St,casual,2022-04-19,4,Spring
E4018B4AA6A6D11A,classic_bike,2022-04-10 17:47:30,2022-04-10 17:47:30,2022-04-10 17:54:11,Columbus Park - Clinton St & 9 St,Adams St & 2 St,casual,2022-04-10,4,Spring
8045941BFD08A8B8,classic_bike,2022-04-14 16:03:20,2022-04-14 16:03:20,2022-04-14 16:07:52,Hoboken Terminal - Hudson St & Hudson Pl,Adams St & 2 St,member,2022-04-14,4,Spring
